TCM_ID,SMILES
MOL007118,Cc1ccc2c3c1CCCC(C)(C)[C@@]3(O)C(=O)C(C(C)C)=C2
MOL005125,COc1ccc(C(=O)O)cc1
MOL011023,CC1(C)CC[C@]23CO[C@@]4(CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7OC[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H]9O)[C@H]8O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)C[C@H]2O)[C@@H]3C1
MOL005430,C=CCC1=C[C@](OC)(/C(C)=C/c2cc(OC)c(OC)c(OC)c2)C(OC)=CC1=O
MOL000632,Nc1ccc(C=O)cc1
MOL008202,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O
MOL011473,O=c1c(OC[C@H]2O[C@@H](O)[C@H](OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)cc(O)c12
MOL000798,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
MOL005060,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21
MOL000262,CC1(C)[C@@H]2C=C[C@@]1(C)CC2
MOL008652,C[C@H]1OCCC1=O
MOL009940,CC(C)=CCC[C@@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)[C@@H]1[C@H](O)C[C@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]3CC[C@]12C
MOL011189,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O)C(=O)O
MOL011920,CO[C@H]1C[C@@H]2[C@@H](C(COC(=O)c3ccc(O)cc3)=C[C@H]2O)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)O1
MOL010632,CC(C)=CCC[C@H](C)[C@@H]1[C@H](O)C[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
MOL004221,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@@H](C2)NCC3
MOL001023,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
MOL009413,CC[C@@H]([C@H]1CCCCN2C(=O)CC[C@@H]12)[C@@H]1C[C@@H](C)C(=O)O1
MOL010262,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc1O
MOL001189,C=C1CC/C=C(/C)CC[C@@H]2[C@H]1CC2(C)C
MOL004671,C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1O
MOL005963,CCOC(=O)CS(=O)(=O)Cl
MOL001473,CO[C@H]1O[C@H]2c3cc4c(cc3CCN(C)[C@@H]2c2ccc3c(c21)OCO3)OCO4
MOL009043,CC1(C)C[C@@H]2C(=O)CC[C@H]3O[C@]3(C)CC[C@H]21
MOL010798,C[C@@H]1CC[C@]23C[C@H]1C(C)(C)[C@@H]2CC[C@]31CO1
MOL012530,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2C1
MOL006123,CC(C)=CCC[C@@H](C)[C@H]1C=C[C@](C)(O)CC1
MOL003771,CC[C@H](CC[C@H](C)[C@H]1CC[C@@H]2[C@@H]1CC[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@H]21)C(C)C
MOL006089,CN1CCCC[C@H]1C[C@@H](O)c1ccccc1
MOL002863,O=C(CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
MOL009686,CCCCC#CCCCCCCCCCCO
MOL008994,Cc1ccc([C@]2(C)CC[C@@H](O)C2(C)C)cc1
MOL012160,COc1ccccc1C(=O)OCc1c(O)cccc1OC
MOL006573,O=C1C=CC[C@@H]2[C@@H]3CCCN4CCC[C@H](CN12)[C@@H]34
MOL002530,CC(C)COC(=O)c1ccccc1
MOL013321,CC1=CC[C@@](C)([C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)OC1=O
MOL007732,C=C[C@@]1(C)CC[C@@H](C(=C)C)C2=C1C(=O)C(OC)=C(OC)C2=O
MOL006820,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
MOL002160,CC(C)C1=CC[C@](C)(O)CC1
MOL008097,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=C(C)[C@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)(C)O)[C@@H]24
MOL012863,CC1(C)CCC[C@]2(C)[C@@H]3CC[C@@]2(C)[C@@H](O)[C@@H]31
MOL007362,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL011259,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C(=O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O)C(=O)O
MOL013264,C=C(C)CCC[C@H](C)CC=O
MOL008582,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL007677,O=C[C@H](O)[C@@H](O)[C@@H](O)CO
MOL004958,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c12
MOL006965,CCCCCCCCC/C=C\CC/C=C/[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](O)CCCCCCCCCCCCCC
MOL002475,CC1=C[C@H]2C(=C(C)CCCC2(C)C)CC1
MOL000448,CC(C)=CCc1c(O)ccc2c1O[C@@H](c1ccc(O)cc1)CC2=O
MOL008078,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)[C@H](O)C(=O)C(O)=C(C)[C@H]1C[C@H]3OC(=O)[C@H](OC(=O)CC(C)C)[C@@H]24
MOL012926,O=C1NC(=O)[C@H](Cc2ccc(O)cc2)N1
MOL011609,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)C1=Cc2ccc(O)c(O)c2[C@@H](C(=O)O[C@H](Cc2ccc(O)c(O)c2)C(=O)OC)[C@H]1c1ccc(O)c(O)c1
MOL002025,COC(C)=O
MOL000018,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2
MOL008428,O=c1c2c(oc3cc(O)cc(O)c13)-c1ccc(O)c(O)c1CO2
MOL012475,CC(C)(O)CC[C@H](O)[C@@](O)(CO)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)[C@H]3CC[C@@]12C
MOL010448,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1
MOL009393,COC1=C(C)C(=O)O/C1=C1/O[C@@H]2CCCN3[C@@H](CC[C@H]3[C@@H]3C[C@H](C)C(=O)O3)[C@H]2[C@@H]1C
MOL006066,CC1(C)CC[C@]2(C(=O)O)[C@@H](O)C[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1
MOL001259,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12
MOL003264,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cnccc1[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O)[C@]4(C)O
MOL009669,NCCOS(O)=S
MOL012025,CC(=O)O[C@H]([C@@H]1C[C@H](C)[C@H]2[C@@](O)(O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
MOL010018,Cc1cnc([C@H](O)[C@H](O)[C@H](O)CO)cn1
MOL006436,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)c(O)c1O
MOL001609,C/C1=C/CCCCCCCC1
MOL003634,C=C1C[C@H](O)C[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@H]12
MOL002926,COc1cc(O)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2
MOL009239,C=CCc1cc(OC)c(O[C@@H](C)[C@H](O)c2ccc(O)c(OC)c2)c(OC)c1
MOL005133,OCCOCCOCCOCCO
MOL011520,COC[C@]12CC[C@@H](OC)[C@@]34[C@H]([C@@H]([C@H](OC)[C@@H]13)[C@@]1(OC(C)=O)[C@@H]3[C@@H](OC(=O)c5ccccc5)[C@](O)(C[C@@H]34)[C@H](OC)[C@@H]1O)N(C)C2
MOL009813,CC[C@@H](C)CO
MOL008701,O=C[C@@H](O)CO
MOL005563,CC(C)=C1CC[C@H](C)CC1=O
MOL011170,C/C(C=O)=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
MOL008351,CCc1ccsc1
MOL000761,C[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](OC[C@@H]3O[C@H](OC(=O)[C@@]45CCC(C)(C)C[C@H]4C4=CC[C@H]6[C@]7(C)CC[C@H](O[C@H]8OC[C@H](O)[C@@H](O)[C@@H]8O[C@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@H]9OC[C@H](O)[C@@H](O)[C@@H]9O)[C@@H]8O)C(C)(C)[C@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@@H](O)[C@H](O)[C@H]3O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O
MOL005830,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
MOL004722,C=C1CC[C@@H](C(C)C)[C@H]2[C@@H](C(C)=O)CC[C@@H]12
MOL009110,O=C(O[C@H]1O[C@@H]2COC(=O)c3cc(-c4c(C(=O)O[C@H]5O[C@@H]6COC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C@@H]6[C@H]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C@H]56)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]2[C@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]12)c1cc(O)c(O)c(O)c1
MOL001520,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3cc4c(cc3O)C[C@H](C(=O)O)N4/C=C/C3=CC(C(=O)O)=N[C@H](C(=O)O)C3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
MOL004372,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1
MOL010761,CC1=CC=C2/C=C\C(C)=C/C=C\[C@@H]12
MOL011873,C/C=C\CC1=C(C)[C@H](O)CC1=O
MOL009540,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2C(CO)=C[C@H](O)[C@@H]12
MOL004688,CC(C)c1ccc(C(=O)O)cc1
MOL009055,COc1cc(O)c2cc(O)c(-c3cc(OC)c(O)c(OC)c3)[o+]c2c1
MOL003458,CCCC[C@@H](C)CCC[C@@H](C)CCCC(C)C
MOL001465,COc1ccc2c(c1OC)CN(C)[C@@H]1c3cc4c(cc3[C@@H](O)[C@H](O)[C@H]21)OCO4
MOL005975,C[C@@H](C=O)Cc1ccccc1
MOL007948,CC(C)=CCC/C(C)=C1\CC=C(C)CC1
MOL004667,COc1cc2ccc(=O)oc2c(O)c1O
MOL010274,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)C(C)C
MOL012249,COc1c(O)cc(OC)c2c(=O)cc(-c3ccccc3O)oc12
MOL009405,CC[C@H]1[C@H]2OC(=O)[C@H](C)[C@H]2[C@@]2(O)C[C@@H]([C@@H]3C[C@H](C)C(=O)O3)N3CCCC[C@@]12C3=O
MOL003008,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@@H]1O[C@@H](OC[C@H]2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O
MOL001035,CCCCCCCCCCCCCCCCCC/C=C\[C@H](O)[C@@H](O)[C@@H](O)COC(=O)/C=C\c1ccc(OC)c(OC)c1
MOL004237,C=C[C@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C
MOL010624,CC/C=C/CC/C=C/C=O
MOL012619,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12
MOL009956,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C
MOL008644,C[C@H]1c2ccc3c(c2CN2CCc4cc5c(cc4[C@H]12)OCO5)OCO3
MOL000274,CC(C)=CCC[C@@H](C(=O)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C
MOL002249,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2
MOL005076,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
MOL011465,CCCCCCC[C@H](CCC)c1ccccc1
MOL008214,COc1ccc2ccc(=O)oc2c1[C@@H](OC(=O)CC(C)C)C(=O)C(C)C
MOL001936,CC/C=C\CCCCO
MOL000624,O=S(=O)([O-])O/N=C(\Cc1ccc(O)cc1)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL002619,CC(=O)C1=CC(C)(C)C(O)=C(C[C@H]2C(=O)[C@H](C(C)=O)[C@H](O)C(C)(C)[C@@H]2O)C1=O
MOL005426,O=C1CCCCCCCCCCCCCCCO1
MOL013008,c1ccc(C2CCCCC2)cc1
MOL011035,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@]45OC(=O)[C@@]6(CC[C@](C)(CO)C[C@H]64)[C@H](O)C[C@@]5(C)[C@]3(C)CC[C@@H]12
MOL012834,CC(=O)C1=CC=C(C2=CC=C(C3=CC=CC3)C2)C1
MOL010809,CC1(C)[C@H]2CC[C@]3(C)[C@H](CC=C4[C@H]5C[C@](C)(CO)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]2(C)CC[C@@H]1O
MOL007335,CC(C)=CCC1=C(O)[C@](O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O
MOL005308,C=C(C(=O)O[C@@H]1C[C@@H]2N[C@H](C1)[C@H]1O[C@H]12)c1ccccc1
MOL002137,CCCCCCCC
MOL013376,CC(C)=C[C@H]1C[C@](C)(O)[C@@H]2[C@@H]3CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]34CO[C@]2(C4)O1
MOL008490,C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@H]2C[C@@H]1/C(=C\OC)C(=O)O
MOL007765,C/C=C(\C)C(=O)O[C@@H](C[C@]1(C)[C@H](C)C[C@H](OC(C)=O)[C@]2(COC(C)=O)[C@H]1[C@@H](OC(=O)[C@H](C)CC)CC[C@@]21CO1)C1=CC(=O)OC1
MOL005758,COc1ccc2c(ccc3cc(OC)cc(OC)c32)c1
MOL006877,C[C@]12OC[C@@H]3OC(=O)[C@H]4CC=C5C[C@H](O)CC[C@]5(C)[C@H]4C/C=C(\C(=O)O1)[C@@H]32
MOL002567,C=CCOC(C)=O
MOL012137,COc1ccc([C@@H](O)[C@H]2CO[C@H](c3ccc4c(c3)OCO4)[C@H]2CO)cc1OC
MOL004519,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL006524,C[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](OCCc4ccc(O)cc4)O[C@H](CO)[C@H]3OC(=O)/C=C\c3ccc(O)c(O)c3)O[C@H]2C)[C@H](O)[C@H](O)[C@H]1O
MOL003726,OC[C@H]1O[C@@H](O[C@H]2[C@@H]3C=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)[C@@H]3[C@]3(CO)O[C@H]23)[C@H](O)[C@@H](O)[C@H]1O
MOL002834,CCOC(=O)/C=C/c1ccccc1
MOL000809,CC(C)[C@H](C)C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
MOL012567,CCCCCC(CC)CC
MOL009281,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)cc3)oc2c1
MOL004149,CC(C)C(=O)CC[C@H](C)[C@H]1[C@H](O)C[C@]2(C)[C@@H]3CC[C@@H]4C(C)(C)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@@H]5O)CC[C@]45C[C@@]35[C@@H](O)C[C@@]12C
MOL006174,CC1(C)C=CC2=C(O1)C(=O)c1ccccc1C2=O
MOL003376,C#CC#Cc1ccc(C#C[C@H](O)CCl)s1
MOL008869,COC(=O)CN(C)C
MOL003663,O=C1CCC[C@H]2[C@@H]3CCCN4CCC[C@@](O)(CN12)[C@H]34
MOL002971,C[C@@H]1C=CC(=O)O1
MOL012588,C=C1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@H]1COc1ccc2ccc(=O)oc2c1
MOL009794,CCCCOC(=O)[C@@H]1C[C@H](O)C[C@@H]2[C@@H]1C(=O)C[C@H]1C(=O)O[C@H](c3ccoc3)C[C@@]21C
MOL008886,COc1ccccc1CCN
MOL012072,CO[C@@H]1O[C@@]2(C[C@@H](C)[C@H]3[C@H](C[C@]4(C)C5=CC[C@@H]6C(C)(C)[C@@H](O[C@@H]7OC[C@@H](O)[C@@H](O)[C@H]7O)CC[C@@]67C[C@@]57C[C@@H](OC(C)=O)[C@]34C)O2)[C@@H]2O[C@]12C
MOL006461,O=C(O)c1c(Cc2ccccc2)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL003399,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
MOL003233,CC(=O)O[C@@H]1[C@H]2[C@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@]3(C)[C@@H](OC(C)=O)C(=O)C[C@](C)(O)[C@@]13OC2(C)C
MOL012422,CCc1ccc(C)cn1
MOL006031,CC(C)CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL002072,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O)ccc1O
MOL006898,CO[C@@H]1C[C@H](O[C@H]2CC3=CC[C@@H]4C(=O)[C@H](c5ccoc5C)CC[C@@H]4[C@]3(C)C[C@@H]2O)O[C@H](C)[C@H]1O[C@H]1C[C@@H](O)[C@H](O[C@H]2C[C@@H](OC)[C@H](O[C@H]3O[C@@H](CO[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](C)O2)[C@@H](C)O1
MOL013399,CC(=O)O[C@H]1C[C@@H](OC(C)=O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)[C@H](OC(C)=O)[C@@H](C)/C=C/C1(C)C
MOL008185,CCCc1ccco1
MOL012971,C=C(C)[C@H]1CC[C@@]2(C(=O)O)CC[C@@]3(C)[C@@](C)(CC[C@H]4[C@@]5(C)C[C@@H](O)[C@H](OC(=O)/C=C\c6ccc(O)cc6)C(C)(C)[C@H]5CC[C@@]43C)[C@@H]12
MOL007270,COC(=O)CCCCCCC(=O)OC
MOL002588,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C
MOL002422,CCN1C[C@@]2(COC)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6[C@@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)[C@@H]14
MOL013233,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1
MOL007620,C=CCSSSCC=C
MOL006932,CN[C@H](C)[C@H](O)c1ccccc1
MOL009517,COc1c(O)cc2c(c1O)C(=O)c1ccc(O)cc1C2=O
MOL001127,COc1cc([C@H]2c3cc4c(cc3C[C@@H]3COC(=O)[C@]32OC(C)=O)OCO4)cc(OC)c1OC
MOL006318,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
MOL004325,C/C1=C\CC[C@@]2(C)O[C@H]2C/C(=C(/C)CO)C(=O)C1
MOL010736,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C\C1=C(C)C[C@@H](O)CC1(C)C
MOL011824,CC1(C)CC[C@]2(CO)[C@@H](O)C[C@]3(C)C(=CC[C@H]4[C@H]3CC[C@H]3C(C)(C)[C@@H](O)CC[C@]43C)[C@@H]2C1
MOL009147,CCCCCCCCCCC[C@@H](C)CCCC(C)C
MOL001577,O=C1[C@H]2CCCC[C@H]2C[C@@H]2CCCCN12
MOL005867,CC1=C(C)[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1
MOL006748,CC(C)=C[C@@H](C)C[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)[C@H]1[C@@H](O)C[C@@H]1[C@H]2CC[C@@H]2C(C)(C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]12C
MOL004775,COc1cc2occc2c2oc(=O)ccc12
MOL010366,O=[Si]=O
MOL008306,Cc1cccc(C)c1O[C@@H]1[C@H](O[C@@H]2CO[C@@H](O[C@@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@H]4CC[C@]46OC[C@@]7(CC[C@@](C)(C=O)C[C@H]74)[C@@H](O)C[C@]65C)C3(C)C)[C@H](O)[C@H]2C)O[C@H](CO)[C@H](O)[C@H]1O
MOL003819,COC(=O)[C@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1
MOL001824,N#CCc1c[nH]c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
MOL005534,CC1=C[C@@H](O)[C@H]2C[C@@H]1C2(C)C
MOL007509,C=C1CCCC(C)(C)[C@@H]2C=C(C)CC[C@H]12
MOL011127,COC(=O)[C@@H](C)CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3
MOL009844,CC(=O)OCCC(C)C
MOL008756,COC(=O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@H](C)CC(=O)[C@@]12O
MOL000366,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(OC)c3)oc2c1
MOL005164,COc1cc(CCCO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
